Q18,2008,2009,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,126.95,-14.68,6.33,17.05,134.34,15.62,-63.06,46.34,-28.33,83.72,-2.53,-48.05,-27.5,20.69
2,6.96,-5.66,26.1,0.14,35.34,12.1,-17.69,-13.66,40.72,6.15,-16.1,-30.3,-5.31,30.1
3,-10.41,7.27,-5.61,-5.78,-21.64,-15.91,38.11,11.74,-26.09,-14.69,16.39,42.24,1.51,-9.26
4,11.09,-6.19,-30.31,21.44,-56.29,-24.64,90.38,-4.04,-28.42,-22.06,107.55,36.36,16.0,-40.23
9,147.32,-79.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,,,,,,,,,,,,,,
