Q10_3,2008,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,-60.84,80.89,-11.84,-9.92,48.15,-8.75,-13.7,-7.94,41.38,37.8,-44.25,-39.68,31.58
2,-20.93,16.41,1.56,-13.29,29.44,12.64,-18.27,-1.96,43.2,-1.4,-7.93,-26.77,2.94
3,4.42,26.62,-31.57,44.29,-4.26,5.33,17.72,-13.98,5.42,-7.51,6.84,30.8,-14.68
4,-0.56,2.39,-5.93,2.52,1.85,-8.29,3.95,12.77,-25.54,11.97,-2.31,16.86,3.8
5,39.88,-32.44,39.03,-11.63,-26.81,-3.88,5.38,0.85,-16.46,-22.22,45.45,-9.82,6.44
9,0.0,0.0,99.83,-49.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
