Q5_3,2008,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,-24.99,-7.71,1.5,-45.27,22.86,32.56,-1.75,-32.14,97.37,9.33,-30.49,-42.11,90.91
2,4.54,-21.98,-2.69,2.76,-1.74,-16.37,28.04,-14.05,12.02,1.72,-2.95,-6.09,8.8
3,6.36,-5.2,-4.55,2.16,-2.72,-0.52,4.04,8.09,-3.59,-8.41,2.3,7.25,-14.65
4,-13.65,53.91,10.47,3.37,2.89,7.58,-19.32,1.29,-12.46,14.96,5.71,-0.9,12.73
9,,0.0,-66.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,,,,,,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
