Q25_2,2008,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,-0.227364923326028,0.21122569227058635,-0.12209550567991555,-0.04315942140975835,0.11311485068784037,-0.2863592599910929,-0.23720796541315697,0.21582763402560765,2.9520655025320295,-0.25823628259929604,-0.22583094274102095,-0.18185683263748395,-0.08035845059618062
2,-0.08246767390056538,7.349284765312602,-0.20250165467737125,-0.15283903323776624,-0.18767317568896924,-0.2179053763851509,-0.25887544117638234,-0.17265294912744134,0.29693685745785836,0.1901334592267387,-0.07997495544992883,-0.03069582915657561,-0.04053887124370452
3,-0.25702188130283204,0.007845433041727879,-0.1762961530168332,-0.07089890365530345,-0.20665618542843214,-0.24174599131046962,-0.28265214024399243,-0.23503482625106356,0.3567621002731354,-0.25523223728699046,-0.28220472924003204,-0.2660340172397488,-0.2632217195005691
4,0.006311452456720762,0.1405347536448424,-0.28584793312942386,0.006183620741303529,-0.23867803014045544,-0.15322252838401804,-0.1069474474029704,-0.26884631497892847,-0.16702835364908195,-0.27920068392772646,-0.08751702665954708,-0.2159239847961834,-0.12203158982220691
9,,-0.2863592599910929,-0.2863592599910929,-0.2863592599910929,-0.2863592599910929,-0.2863592599910929,-0.2863592599910929,-0.2863592599910929,-0.2863592599910929,-0.2863592599910929,-0.2863592599910929,-0.2863592599910929,-0.2863592599910929
99,,,,,,,,,,,-0.2863592599910929,-0.2863592599910929,-0.2863592599910929
