Q15,2008,2009,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,-39.98,91.69,96.86,-39.95,-52.94,82.29,12.57,-0.51,-54.08,40.0,35.71,-25.73,83.46
2,-4.92,9.73,1.35,-1.75,-23.3,47.45,-9.17,8.94,-11.25,-2.4,0.7,-2.61,-9.48
3,3.04,-14.55,-39.51,56.09,45.29,-35.02,9.66,-14.77,60.33,-5.82,-14.13,17.74,-7.64
4,103.2,-48.92,-44.06,58.27,133.82,-75.47,20.51,-2.13,-2.17,13.33,29.41,-15.15,-32.14
9,0.0,0.0,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
