Q9,2007,2008,2009,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,0.056666666666666664,0.033800494641384994,0.040731504571903575,0.035833333333333335,0.05578684429641965,0.029166666666666667,0.03333333333333333,0.0375,0.028333333333333332,0.0425,0.03916666666666667,0.04583333333333333,0.034166666666666665,0.02,0.021666666666666667
2,0.24583333333333332,0.23577906018136852,0.19783873649210307,0.21166666666666667,0.22231473771856786,0.18916666666666668,0.23833333333333334,0.23833333333333334,0.21916666666666668,0.1975,0.2275,0.2633333333333333,0.2175,0.24833333333333332,0.22916666666666666
3,0.5116666666666667,0.4385820280296785,0.5344970906068163,0.5508333333333333,0.4995836802664446,0.5633333333333334,0.5525,0.53,0.5575,0.5708333333333333,0.5575,0.5241666666666667,0.5825,0.55,0.5491666666666667
4,0.185,0.29183841714756803,0.22693266832917705,0.20166666666666666,0.22231473771856786,0.21833333333333332,0.17583333333333334,0.19416666666666665,0.195,0.18916666666666668,0.17583333333333334,0.16666666666666666,0.16583333333333333,0.18166666666666667,0.2
9,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
