Q9,2008,2009,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,-40.35,20.51,-12.03,55.68,-47.72,14.29,12.5,-24.44,50.0,-7.84,17.02,-25.45,-41.46,8.33
2,-4.09,-16.09,6.99,5.03,-14.91,25.99,0.0,-8.04,-9.89,15.19,15.75,-17.41,14.18,-7.72
3,-14.28,21.87,3.06,-9.3,12.76,-1.92,-4.07,5.19,2.39,-2.34,-5.98,11.13,-5.58,-0.15
4,57.75,-22.24,-11.13,10.24,-1.79,-19.47,10.43,0.43,-2.99,-7.05,-5.21,-0.5,9.55,10.09
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
