Q6,2008,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,-0.04816971473753139,0.0742419585957034,-0.18656291208927184,-0.18508943824359403,-0.1640074278362036,-0.2092317404843153,-0.14371882642263967,-0.18384265268186664,-0.08908694999058489,0.024597224410558154,-0.15834022073744272,0.03355141162660036,-0.13578473648437445
2,0.08296945752779514,-0.13782493103992835,-0.19653719658309096,-0.03694864468198489,-0.15459986405226053,0.11957961538579036,-0.15686674689176489,-0.04408932562642357,0.14598880046601603,0.28268183568812816,0.07016156948459554,0.36326952063250767,-0.16378073955225314
3,0.05769371386732165,0.5360059930027391,-0.07469224395973226,-0.07593902952145967,-0.08126620419429487,-0.1700146673608901,-0.06800493958319444,-0.09305399495971749,-0.18486274995964355,-0.18350262025594097,-0.033661664564703556,0.07129501090434773,-0.08137954833627009
4,0.5127704438978195,0.21524207121287386,0.012356057077234694,-0.065171336033814,0.12082640094751775,0.46731944296575734,0.037745144879683376,-0.02380072421285967,-0.07786587993503837,-0.1119824666695788,0.20628788399683168,0.7137296076198799,0.12819377017590686
5,-0.130344217669564,0.009975830095755119,-0.05723724609554879,0.0011349870216881498,0.0507797212068334,0.003061837435266865,-0.21591904486085314,-0.12263681601524923,-0.22260634923739098,0.28925579592269074,-0.010992836169660075,0.06234082368830557,-0.13986512559548225
6,0.35023494430535773,-0.22260634923739098,13.525924728214505,-0.22260634923739098,0.47457346805217127,0.2307702186634786,1.6665004650635573,0.7691548930457612,0.910835070514783,1.47755578039087,0.2307702186634786,-0.22260634923739098,0.5330590453113834
7,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,2.0442764902669572,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098
8,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098
9,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098
10,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098
11,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098
12,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098
13,,,,,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098
14,,,,,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098
15,,,,,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098
97,,,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098
98,2.0077796765509373,0.17160457655241515,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,0.6274747155767395,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098
99,0.8865794241320865,0.05157313020065992,0.1539228904042812,0.34366098407079515,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,0.344114360638696,-0.22260634923739098,-0.22260634923739098,-0.22260634923739098,3.1777179100191306
