Q16,2017,2019,2020,2021,2022
1,0.08083333333333333,0.14,0.13,0.07666666666666666,0.11583333333333333
2,0.48833333333333334,0.4716666666666667,0.5091666666666667,0.4583333333333333,0.445
3,0.37,0.2975,0.275,0.3308333333333333,0.3416666666666667
4,0.058333333333333334,0.07333333333333333,0.059166666666666666,0.10583333333333333,0.07916666666666666
5,0.0025,0.0175,0.025833333333333333,0.028333333333333332,0.018333333333333333
99,0.0,0.0,0.0008333333333333334,0.0,0.0
