Q10_2,2008,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,-59.74,47.29,-2.04,-19.93,2.5,-2.44,-15.0,-17.65,46.43,51.22,-45.16,-50.0,152.94
2,-18.53,34.3,-15.12,-14.49,42.22,17.71,-35.4,23.97,-15.47,58.17,-24.38,-16.94,6.58
3,-11.22,45.37,-17.62,23.4,-16.94,16.47,-5.05,9.22,-2.27,2.99,-22.9,19.25,-15.09
4,26.41,-12.32,0.17,4.34,-0.48,-5.78,8.95,-3.76,0.49,-17.48,7.35,21.37,1.13
5,4.02,-28.03,30.81,-12.17,-1.66,-16.89,26.83,-12.5,7.33,-16.38,54.69,-20.05,0.66
9,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
