id,ara,siz,sex,age,Q2,Q3,Q4,a15,a16,a17,a18,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,a35,a36,Q11,Q12,a39,Q13,Q14,Q15,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a65,Q18,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,Q19_1,Q19_2,Q19_3,Q19_4,Q20,b07,b08,b09,b10,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,Q27,b49,b50,b51,b52,b53,b54,b55,b57,job,mar,edc,rel,inc,b66,b67,b68,b69,wara,db48,wt
47,1,2,1,3,1,2,2,1,1,2,1,2,2,1,3,3,2,5,2,3,3,3,3,3,2,1,1,1,3,2,2,2,2,3,2,3,2,3,4,3,2,1,1,2,1,1,2,2,3,1,2,2,2,2, ,1,3,3,1,1,4,1,2,2,1,1,2,2,3,2,4,3,2,3,1,2,2,3,2,1,2,1,1,3,2,2,1,1,2,3,1,3,2,3,1,1,1,1,1,3,1,4,4,1,1,1,3,1,2,2,3,3,3,3,2,2,3,2,2,3,4,2,6,3,2,2,3,2,3,4,4,2,1,8,1,1.02941176470588
48,1,2,2,1,3,2,4,2,2,1,1,2,2,1,3,3,2,1,3,3,4,4,4,3,4,5,3,1,1,1,3,4,2,2,4,1,4,4,4,2,2,2,1,2,1,1,1,1,1,1,1,5,3,3, ,2,3,3,2,3,2,2,3,1,1,2,3,3,3,3,3,3,3,2,1,2,2,4,2,1,3,1,1,2,2,2,1,4,2,3,1,2,2,2,1,1,1,1,1,1,2,5,5,2,5,1,2,1,1,1,1,2,2,3,3,3,3,2,2,3,4,2,7,2,4,1,3,3,4,3,3,2,8,8,2,1
49,1,2,2,1,3,4,5,2,2,2,2,3,3,3,3,3,3,1,3,4,5,5,5,4,5,5,2,1,2,2,3,4,4,2,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,3,1,1,2, ,1,3,3,2,2,2,2,2,1,1,1,2,2,4,2,3,3,2,1,1,2,1,4,2,2,4,1,1,1,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,4,4,2,2,2,4,1,1,2,4,1,10,2,3,1,2,98,2,4,5,2,8,8,1,1
50,1,2,2,1,3,2,3,2,4,2,3,2,2,2,1,2,2,5,2,3,5,5,5,5,4,4,2,2,2,3,3,4,2,3,4,4,4,4,4,4,2,2,1,2,1,1,1,1,1,1,3,1,2,5,4,1,4,4,3,5,1,1,1,1,1,3,1,1,1,3,3,3,3,3,3,4,4,4,4,4,2,1,3,4,3,4,1,3,2,2,3,3,4,3,4,3,3,3,3,1,5,5,5,4,5,4,5,1,1,1,1,1,1,1,4,5,4,2,2,4,3,3,5,3,3,1,2,98,2,5,6,6,8,8,3,1
51,1,1,1,2,3,2,3,4,3,3,3,2,2,3,3,3,3,1,3,3,4,3,3,4,4,4,3,3,1,1,2,3,3,2,4,2,2,4,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2, ,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,4,3,3,4,2,2,2,3,3,1,3,1,2,2,2,2,1,3,2,3,3,3,3,3,2,2,3,2,3,2,1,3,3,2,2,3,3,1,1,1,2,1,1,2,2,3,3,3,1,2,1,1,3,2,3,2,2,98,2,4,4,2,1,1,2,.971428571428571
52,1,1,1,4,3,4,6,3,2,2,3,3,2,2,3,3,3,1,3,3,3,3,3,3,3,3,1,1,1,1,3,3,3,2,4,4,4,4,4,4,2,2,2,2,1,1,2,1,1,2,2,2,2,3, ,2,3,4,3,3,4,4,3,3,2,3,3,3,3,2,4,3,3,3,2,2,2,3,4,1,3,1,2,2,2,2,1,1,2,3,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,2,1,2,1,1,2,2,2,3,3,3,2,2,3,2,2,4,2,2,2,2,98,3,3,4,2,1,1,2,1
53,1,1,2,1,2,2,3,2,2,3,4,2,2,1,2,2,2,3,1,1,4,4,2,4,4,4,3,3,1,2,1,3,1,3,2,2,4,4,4,4,2,2,2,2,1,2,2,2,1,1,2,2,2,2, ,1,4,4,2,2,3,3,3,4,2,2,2,2,2,3,4,4,4,2,1,2,1,3,3,3,1,1,4,4,3,2,1,1,2,2,3,4,4,3,2,2,4,3,3,1,1,4,3,1,1,2,3,1,2,1,3,2,2,3,3,2,3,3,1,3,4,3,4,2,6,1,3,3,3,3,4,1,13,1,1,1
54,1,1,2,4,2,2,3,3,1,2,1,2,2,3,3,3,3,1,2,2,4,2,3,3,1,2,3,3,1,2,2,3,2,3,4,4,4,4,4,4,2,2,2,2,2,1,1,1,2,2,3,2,2,2, ,2,3,4,1,2,3,3,3,4,3,2,2,3,3,2,5,5,4,3,1,2,2,3,3,2,1,2,2,2,3,3,1,1,2,2,3,3,4,3,2,2,2,2,2,1,1,2,3,2,2,3,3,1,1,1,2,1,1,2,3,3,3,2,2,2,2,1,3,3,3,3,1,1,1,5,6,5,13,1,2,.9
55,1,1,2,2,3,2,4,3,2,2,2,2,2,2,3,3,3,1,2,4,3,5,2,3,3,3,1,2,3,2,3,2,3,3,4,2,2,4,4,4,2,2,2,2,1,1,1,2,2,2,2,1,2,5,1,3,3,3,2,2,3,3,2,3,2,3,2,3,3,3,3,3,2,2,1,3,3,3,2,1,3,1,1,2,3,2,1,3,2,3,3,3,3,3,2,2,2,2,2,3,2,3,2,1,1,2,2,1,1,2,1,1,2,2,3,3,3,3,2,2,2,2,3,3,5,2,3,98,4,3,4,2,4,1,2,1.03225806451613
56,1,1,2,2,2,2,3,3,2,2,3,2,1,2,3,1,2,1,1,2,2,1,1,1,1,1,2,1,3,2,2,4,4,4,3,2,2,3,2,2,2,2,1,2,3,1,1,1,1,1,2,1,3,3, ,4,4,3,4,1,2,1,1,4,1,3,2,2,2,4,2,3,1,1,1,3,2,4,1,1,1,1,2,2,2,2,1,1,3,3,3,3,3,3,1,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,1,2,2,2,3,4,3,2,1,1,1,1,4,2,5,2,2,4,2,3,4,2,1,1,3,1.03225806451613
57,1,1,2,3,1,2,6,3,2,2,1,2,1,2,4,2,2,5,1,4,5,5,5,5,5,5,1,1,2,2,2,3,1,3,4,2,3,3,4,1,2,2,1,2,1,1,1,1,2,1,2,1,3,3, ,2,3,3,1,1,3,3,1,2,1,1,1,2,2,4,2,3,2,1,1,2,2,3,3,1,2,1,1,3,2,2,1,3,4,3,2,4,3,3,1,1,1,1,1,3,4,4,4,4,4,1,2,2,1,2,1,2,1,3,2,3,4,1,2,2,4,2,6,3,5,2,3,2,4,3,4,5,1,1,2,.96969696969697
58,1,1,2,1,3,3,5,3,2,2,2,2,3,2,3,3,3,3,2,2,4,4,4,4,5,5,3,3,1,4,2,3,2,2,4,4,3,4,4,4,2,2,2,2,1,1,1,2,1,1,2,2,2,2, ,2,3,3,2,2,2,3,3,3,3,3,2,2,2,3,4,4,3,3,1,3,3,3,2,3,4,1,3,3,4,3,1,3,3,3,3,3,4,4,2,2,2,2,2,2,1,2,2,1,2,3,3,1,1,1,2,2,2,3,3,3,3,2,2,2,3,2,4,3,6,1,3,98,2,4,4,2,1,1,2,1
59,1,1,2,1,1,1,3,1,1,1,1,1,1,1,4,1,1,1,1,1,5,5,1,3,3,5,3,1,2,2,2,3,2,3,1,1,2,3,3,3,2,2,1,2,2,1,1,1,2,1,3,2,1,1, ,1,4,3,2,2,4,3,1,4,2,1,3,3,2,2,3,3,3,3,1,2,2,3,3,3,4,1,1,3,3,3,3,3,3,3,3,4,4,4,2,2,3,3,3,3,2,2,2,2,2,2,3,1,1,1,3,3,4,2,2,3,3,1,2,3,3,2,5,2,6,1,3,98,4,2,3,1,1,1,2,1
60,1,1,1,3,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,3,3,3,3,3,3,1,1,1,2,2,2,2,3,2,2,2,2,4,2,2,2,1,2,2,2,2,3,2,2,2,2,2,1, ,1,4,4,1,1,4,3,4,4,4,3,2,4,2,3,3,3,3,3,2,2,2,4,4,1,1,3,1,1,1,1,1,1,2,2,4,4,4,4,2,2,2,2,2,1,1,3,4,1,1,2,3,1,1,1,2,1,1,2,2,3,4,3,2,2,2,2,1,3,2,2,3,3,3,3,4,2,11,1,2,.967741935483871
61,1,1,1,1,2,2,5,2,1,2,2,2,1,1,3,3,3,1,2,2,4,4, ,3,3,3,1,1,1,2,2,2,1,3,4,2,2,4,4,4,2,2,2,2,1,2,1,2,2,2,2,2,2,2, ,2,3,3,2,2,4,3,4,4,2,5,3,3,3,2,5,5,5,5,1,2,2,4,4,4,3,3,2,3,3,3,1,1,2,2,3,3,3,3,2,1,2,2,2,1,1,3,3,1,1,2,3,1,1,1,1,1,2,2,2,3,3,2,1,1,1,1,5,3,6,1,3,98,3,3,4,2,1,1,2,1.05405405405405
62,1,1,2,3,3,2,3,3,1,1,2,2,1,1,4,1,1,5,3,3,5,4,5,5,4,4,3,3,1,2,3,4,3,2,4,4,4,4,4,4,2,1,1,2,4,4,4,4,4,4,1,1,4,5,1,3,3,3,2,2,1,1,2,1,1,4,4,4,4,3,3,3,1,1,1,2,2,3,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,3,4,3,3,3,1,2,5,1,1,2,2,1,2,1,2,3,3,3,3,3,4,3,2,2,4,2,5,2,5,2,2,2,2,3,3,1,1,1,2,.96969696969697
63,1,1,1,2,2,2,3,2,1,2,3,2,1,2,2,1,1,1,2,2,4,2,2,4,3,4,2,2,1,2,3,2,2,3,4,2,2,2,4,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2, ,2,4,4,2,2,2,3,4,4,2,1,2,3,3,2,4,4,4,3,2,2,2,3,3,2,4,1,1,2,2,2,1,3,2,3,3,4,4,4,2,2,2,2,3,1,1,3,3,1,1,2,3,1,1,2,3,1,2,3,2,2,3,3,1,1,1,2,4,2,3,2,3,98,2,3,4,2,4,1,1,.971428571428571
64,1,1,1,1,4,3,2,2,1,2,2,2,1,2,3,3,3,3,2,3,3,4,3,3,3,3,1,1,1,1,3,3,3,2,2,1,4,4,4,2,2,2,2,2,2,1,2,1,1,2,2,2,3,2, ,2,3,4,3,2,2,3,2,2,3,2,2,2,3,2,5,4,3,2,1,2,2,3,4,1,4,1,1,1,3,1,3,3,3,3,4,4,4,4,3,2,2,2,3,1,1,2,2,1,1,3,2,1,1,2,1,1,2,2,2,4,3,3,1,2,3,2,4,3,6,1,3,1,2,4,4,4,15,1,3,1.05405405405405
65,1,1,1,4,4,2,5,2,2,2,2,2,2,2,2,1,1,1,2,2,4,2,3,3,1,1,3,3,1,2,2,3,2,3,4,2,2,3,4,4,2,2,2,2,1,2,1,2,2,2,3,2,2,2, ,2,3,4,2,2,4,3,4,4,2,2,3,3,4,3,4,4,4,4,2,2,2,3,3,1,2,1,2,3,3,2,3,3,3,3,4,4,4,4,2,2,3,2,3,1,1,3,3,1,2,3,3,1,1,1,2,1,1,3,2,3,3,2,2,3,2,1,3,3,3,2,1,2,2,3,4,3,10,1,2,1
66,1,1,2,4,3,2,2,3,2,2,2,2,1,2,3,3,3,5,3,3,4,4,2,4,3,3,1,1,1,1,2,3,1,3,4,4,4,4,4,4,2,2,2,2,1,2,2,2,1,2,2,2,1,2, ,2,3,4,2,2,4,3,3,4,2,2,3,3,3,2,5,4,3,2,1,2,2,3,3,1,3,4,1,1,1,1,1, , , ,3,3,3,3,1,2,4,2,3,2,1,3,3,1,2,2,2,1,1,1,2,2,3,3,2,2,3,3,3,3,3,2,3,3,2,2,1,3,1,4,5,2,1,1,1,1
67,1,1,2,1,3,2,4,2,2,2,2,2,1,2,3,2,2,5,2,2,4,4,4,3,4,3,3,3,1,2,2,3,2,2,4,2,2,4,3,3,2,2,1,2,2,1,2,2,2,2,2,2,3,2, ,2,3,4,2,3,2,2,3,3,2,1,2,2,2,2,4,3,4,4,2,2,2,3,3,3,2,4,2,3,2,2,1,3,2,2,3,3,3,3,2,1,2,1,2,2,1,2,3,1,1,2,2,1,1,2,1,2,2,2,2,3,4,3,2,2,1,2,5,3,6,1,3,98,3,3,3,2,1,1,2,1
68,1,1,1,3,1,1,5,1,2,1,1,3,1,1,2,2,2,1,1,1,4,4,4,4,4,4,2,1,2,2,2,3,1,3,2,1,1,1,4,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2, ,2,4,4,2,2,4,2,4,5,3,1,2,2,3,2,4,4,3,2,1,2,2,2,2,1,3,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,3,2,1,3,3,1,1,2,3,1,1,1,2,1,1,3,3,3,3,2,2,2,3,2,5,3,4,2,3,2,4,3,4,1,1,1,2,.967741935483871
69,1,2,1,1,3,2,4,1,2,2,2,2,1,1,3,2,1,3,4,4,5,5,5,5,5,5,3,3,1,5,2,3,3,2,2,1,3,2,3,3,2,2,2,2,1,1,1,2,2,1,1,4,3,2, ,2,2,4,2,3,2,1,3,4,1,1,2,2,2,3,4,4,2,3,2,2,2,3,1,1,3,1,1,2,2,2,1,1,2,2,2,2,3,3,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,1,2,2,2,2,2,3,4,3,3,4,4,5,7,2,4,1,3,2,4,4,5,4,8,8,2,1
70,1,2,2,1,3,2,4,2,2,2,1,2,1,1,4,1,2,5,1,2,5,3,1,3,5,5,3,3,2,2,2,1,3,1,2,2,3,3,3,2,2,2,1,2,1,1,2,2,3,4,3,2,3,1, ,1,2,3,1,1,5,3,1,1,2,3,1,3,2,2,5,5,3,3,2,2,2,4,3,3,3,1,1,1,1,1,1,4,4,4,3,3,3,3,1,1,2,2,2,1,4,5,5,4,4,1,2,1,1,1,2,2,2,1,2,3,4,2,2,2,3,1,5,1,6,2,3,2,3,4,5,5,8,8,2,1
71,1,2,2,2,2,2,5,3,2,2,1,1,1,1,3,2,1,1,2,3,5,5,5,3,3,3,1,1,1,4,3,3,3,3,3,3,3,4,4,3,2,2,2,2,1,1,2,1,2,1,2,3,2,3, ,2,2,3,2,3,4,3,2,2,1,2,2,2,2,3,4,4,3,3,1,2,2,4,3,1,3,4,1,2,2,2,1,1,1,1,2,3,3,3,1,1,1,1,1,1,1,5,5,1,1,1,2,1,1,1,1,3,3,3,3,3,3,2,2,2,4,2,8,3,4,2,2,98,3,4,4,1,15,8,2,1
72,1,2,2,2,4,4,5,3,2,3,2,2,3,2,4,3,3,5,3,3,4,4,2,5,3,5,3,3,1,5,3,3,2,2,4,3,3,3,4,4,2,2,2,2,1,1,1,1,1,1,3,2,3,4,2,3,3,3,4,4,1,1,3,4,1,1,2,2,3,4,3,2,1,2,2,3,3,4,2,1,3,4,1,2,3,3,1,1,3,4,3,2,4,3,2,2,2,2,3,3,5,5,3,4,3,2,1,2,3,2,1,3,3,3,3,4,3,2,3,2,4,4,8,3,3,2,2,2,4,4,4,4,8,8,3,1
73,1,2,2,3,3,2,6,3,3,1,1,1,1,1,3,1,1,3,2,3,4,4,5,5,3,3,2,1,2,2,3,3,3,1,4,2,2,4,4,4,2,2,2,2,1,1,1,1,1,1,1,2,4,4,1,2,3,3,2,2,1,1,2,1,1,2,3,3,2,4,2,2,1,1,2,3,2,3,3,1,2,1,1,3,3,2,1,3,3,3,2,3,3,3,2,2,2,2,2,1,5,5,5,5,5,5,1,1,1,1,1,3,3,3,3,3,4,1,2,2,4,2,6,2,3,2,3,2,4,2,3,1,8,8,2,1
74,1,2,1,4,3,2,5,4,2,4,3,3,3,2,4,4,4,2,3,3,4,3,4,3,2,5,3,3,1,4,2,2,2,2,3,3,2,2,4,4,2,2,2,2,1,1,1,2,2,1,2,1,3,4,1,3,4,3,4,2,1,2,5,4,1,2,3,4,3,4,3,2,1,3,2,2,3,3,2,3,4,1,3,2,4,4,3,4,4,4,3,2,2,2,1,2,2,1,2,2,2,3,2,4,3,3,1,2,3,1,3,3,2,3,2,4,4,3,2,3,4,4,6,4,3,2,2,98,2,3,3,2,8,8,3,1
75,1,2,1,3,1,2,5,2,2,1,1,1,1,1,3,1,1,1,2,2,5,4,5,5,5,5,2,2,1,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,3, ,2,3,3,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,4,2,1,3,1,1,2,2,2,1,3,2,2,2,3,3,3,1,1,2,2,2,2,1,2,3,1,1,1,1,1,1,1,2,2,2,2,1,2,3,1,1,2,2,1,6,3,3,2,3,2,4,3,3,2,8,8,1,1.02941176470588
76,1,2,2,4,4,2,2,2,3,1,2,2,3,2,4,3,4,5,2,3,4,5,2,3,3,4,3,3,1,2,2,3,4,2,4,3,3,3,4,3,2,2,1,2,1,1,1,2,2,2,2,2,3,5,4,3,3,4,3,2,4,1,4,3,1,4,3,2,3,4,2,1,1,1,3,2,3,3,2,1,2,1,3,3,3,3,1,3,2,4,3,3,4,4,2,1,2,2,2,1,3,3,1,3,2,2,2,2,3,2,1,3,3,2,4,3,3,2,3,2,4,5,7,3,2,3,1,2,2,4,4,5,11,8,2,1
77,1,2,1,2,1,1,1,2,2,2,3,3,4,1,3,3,3,1,2,3,1,1,3,2,3,2,3,3,1,4,3,2,2,3,4,3,4,4,4,4,2,2,2,2,1,1,2,2,2,3,3,5,4,5,4,2,2,2,4,2,1,1,4,2,1,4,2,3,4,3,2,2,2,2,3,3,4,3,1,1,4,1,3,2,4,3,1,1,3,4,3,2,4,4,2,2,2,2,3,3,2,2,2,4,4,3,1,2,4,1,2,3,2,3,3,4,3,3,2,3,4,5,6,3,3,2,2,98,2,4,4,2,9,8,3,1.02564102564103
78,1,2,2,1,3,2,5,4,2,2,4,1,1,1,4,1,1,3,3,4,4,5,3,4,5,3,2,2,2,4,4,4,4,1,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,1,1,4,4,5,1,4,1,3,4,3,1,1,3,1,1,3,3,3,5,2,5,5,2,1,2,2,2,4,3,1,3,2,1,2,3,1,1,3,3,4,2,2,3,4,1,1,2,3,4,2,5,5,5,5,5,5,1,1,1,1,1,3,3,1,3,2,4,3,2,2,3,4,8,1,6,1,3,2,2,4,4,2,8,8,1,1
79,1,1,2,3,2,2,4,3,2,3,3,2,1,1,3,2,2,3,2,3,4,3,2,4,3,4,3,3,1,5,4,4,4,3,3,3,3,4,4,3,2,2,2,2,1,1,2,1,2,1,2,2,3,4,2,3,2,2,3,2,3,4,2,2,1,2,2,2,3,3,4,4,2,3,1,3,3,3,3,1,4,1,1,3,3,3,1,1,2,2,3,4,4,3,1,1,2,1,2,1,2,2,3,3,3,3,1,1,2,1,1,3,2,3,3,4,3,3,2,3,3,4,7,3,5,2,2,98,2,4,5,2,10,1,3,.96969696969697
80,1,1,1,3,1,2,3,3,2,3,3,2,1,2,4,2,2,1,2,3,3,2,4,4,3,2,1,1,1,4,2,3,3,4,3,2,3,3,4,4,2,2,2,2,1,1,2,1,2,2,3,2,3,3, ,2,2,2,2,2,2,4,2,2,1,2,2,2,2,3,4,4,2,2,1,3,3,2,2,1,2,1,1,2,2,2,1,1,2,2,2,3,3,2,1,1,2,1,2,1,2,3,3,2,2,2,1,1,1,2,2,1,2,2,3,4,3,2,2,4,4,4,7,4,4,2,3,98,3,3,4,2,8,1,3,.967741935483871
81,1,1,1,1,2,2,3,2,3,3,3,3,2,2,3,2,2,3,2,3,3,4,2,4,3,3,3,3,2,2,3,3,3,3,2,2,3,3,4,3,2,2,2,2,1,1,1,2,2,1,3,1,3,4,2,3,3,3,3,4,4,4,2,2,1,2,3,3,3,2,3,4,2,3,2,2,3,3,2,2,4,1,1,3,3,3,1,1,2,2,3,3,3,3,2,1,2,2,2,2,3,3,3,3,3,3,1,1,2,2,1,2,3,2,4,3,3,3,2,2,3,2,7,3,3,1,3,98,3,3,4,1,1,1,2,1.05405405405405
82,1,1,2,2,2,2,4,2,3,3,3,2,2,2,4,2,2,1,2,3,4,3,2,3,3,2,3,3,1,4,3,3,4,3,3,3,3,4,4,4,2,2,1,2,1,1,2,1,1,1,2,1,3,4,1,3,2,2,3,4,2,4,2,2,1,2,3,2,3,3,4,4,2,2,1,3,3,3,3,1,3,4,1,2,1,1,1,1,2,3,3,4,4,3,1,1,2,1,1,2,2,2,2,3,3,3,1,1,2,2,1,2,2,2,3,4,3,3,3,4,4,5,7,3,5,2,3,98,3,3,4,1,1,1,3,1.03225806451613
83,1,1,1,1,3,3,4,2,2,3,3,2,2,2,3,2,3,3,2,3,3,2,2,4,2,2,1,1,3,5,3,4,4,3,3,3,4,4,4,3,2,2,2,2,1,1,2,2,1,1,4,3,3,4,3,3,3,3,2,3,2,4,2,3,1,2,3,3,3,3,4,4,2,2,1,2,3,3,2,1,3,4,1,3,3,3,1,1,2,2,3,3,4,3,1,1,1,1,1,1,2,3,3,2,5,5,5,1,1,2,2,2,3,2,4,3,3,3,2,3,3,3,7,3,3,1,2,98,2,4,4,2,1,1,2,1.05405405405405
84,1,1,2,1,2,2,3,2,3,3,2,2,1,2,4,2,2,1,2,2,2,1,1,2,2,2,2,2,1,5,3,3,3,3,3,3,3,4,4,4,2,2,2,2,1,1,2,1,2,1,2,2,3,3, ,3,3,3,2,3,2,4,4,3,1,1,2,3,2,2,4,4,3,2,1,2,3,2,2,3,1,1,1,1,2,2,1,1,2,2,2,3,3,3,1,1,1,1,1,1,3,3,3,2,3,2,1,1,1,2,2,3,3,2,3,3,3,3,2,2,3,4,7,2,2,1,3,98,4,2,3,2,1,1,2,1
85,1,1,1,2,4,2,3,2,2,2,3,2,2,2,3,2,3,1,2,2,3,4,2,4,3,4,2,2,1,5,3,3,3,2,3,3,3,4,4,3,2,2,2,2,2,1,1,2,2,2,2,2,2,3, ,3,3,3,3,4,4,4,2,3,1,1,2,2,2,3,4,4,3,3,1,2,3,2,2,4,3,4,1,1,1,1,1,1,2,2,3,3,3,3,2,1,2,2,2,1,2,3,3,2,3,3,3,2,3,2,2,3,2,2,2,3,3,3,2,2,3,4,8,2,3,1,2,2,2,4,4,2,11,1,2,.971428571428571
86,1,1,2,4,2,1,3,2,2,3,3,2,1,2,3,2,3,1,2,2,4,4,3,4,2,2,1,1,1,4,2,3,3,3,3,3,3,4,4,4,2,2,2,2,2,1,1,2,1,1,2,2,3,4,2,3,3,3,3,2,2,4,4,2,2,2,2,2,3,2,4,3,2,2,1,3,3,2,3,1,3,1,1,1,1,1,1,1,2,2,3,3,3,3,1,1,2,1,2,1,2,2,3,2,2,2,2,1,2,2,2,3,2,2,2,3,3,2,1,2,3,2,7,3,2,2,2,2,3,3,3,1,11,1,2,1
87,1,1,1,4,1,2,3,2,2,2,2,2,2,1,3,1,2,3,2,2,3,3,2,3,2,2,1,1,1,5,3,4,4,2,2,3,3,4,4,3,2,2,1,2,1,1,2,1,1,1,2,1,3,4,1,3,2,3,3,4,4,4,2,2,1,2,3,2,3,3,4,4,4,3,1,2,2,3,3,1,3,1,1,3,1,1,1,1,2,2,3,4,4,4,1,1,1,1,1,2,2,2,3,3,3,3,1,1,1,2,2,2,2,2,2,4,3,2,3,3,3,4,7,2,6,2,2,1,3,3,4,2,9,1,3,.888888888888889
88,1,1,2,3,4,3,4,2,3,3,3,3,2,2,3,2,3,3,2,2,4,4,2,3,2,2,3,3,1,4,3,4,4,3,3,3,3,4,4,3,2,2,2,2,1,1,1,2,2,1,2,2,3,4,2,3,2,2,3,4,4,4,2,2,1,2,2,2,2,3,4,4,2,2,1,3,3,3,2,1,3,1,1,2,3,3,1,1,2,3,3,3,3,3,1,1,2,1,2,2,2,2,3,3,3,3,1,1,2,2,2,2,3,2,3,3,3,3,2,3,3,2,7,3,2,2,2,98,3,3,3,2,1,1,2,.96969696969697
89,1,1,2,3,1,1,3,2,2,2,3,2,1,2,2,2,2,1,2,2,4,3,2,3,4,4,3,3,2,1,2,3,3,3,4,3,3,4,4,4,2,2,1,2,1,1,2,1,2,1,3,2,2,3, ,2,4,3,1,2,4,4,3,3,2,1,2,2,2,3,4,4,4,4,1,3,3,3,2,1,2,1,1,2,1,2,1,1,2,2,3,3,3,3,2,2,2,2,2,1,3,3,3,1,2,2,2,1,2,1,1,2,1,1,2,2,3,2,1,3,3,2,7,3,5,2,2,2,2,3,4,4,13,1,1,.96969696969697
90,1,1,2,4,2,2,3,2,2,3,3,3,2,2,3,2,3,3,2,3,4,3,2,3,2,2,3,3,1,4,3,3,3,3,4,3,3,4,4,3,2,2,1,2,1,1,2,1,1,1,2,2,3,3, ,2,3,3,2,2,4,4,3,3,2,2,2,2,3,3,4,4,3,2,3,3,3,3,2,1,3,1,1,2,1,1,1,1,2,2,3,3,3,3,2,2,3,2,3,1,2,2,3,3,2,3,1,1,1,2,2,3,3,3,2,3,2,3,2,3,3,1,7,2,2,2,2,1,3,3,4,2,1,1,2,1
91,1,1,1,1,4,3,4,2,2,3,3,3,2,2,3,2,3,3,2,3,3,3,2,3,2,2,3,3,1,4,3,3,3,1,3,2,2,4,4,3,2,2,1,2,1,1,2,1,2,1,2,1,3,4,2,3,2,2,3,4,2,4,2,2,1,2,2,2,2,3,4,4,3,3,1,2,3,3,3,1,4,1,1,2,2,2,1,1,2,2,3,3,3,3,2,2,2,2,2,1,2,2,3,2,3,3,1,1,2,1,2,3,3,3,4,3,3,3,2,3,3,4,7,2,3,1,3,1,3,3,3,1,1,1,2,1.05405405405405
92,1,1,2,1,2,2,3,2,2,3,3,2,2,2,3,2,2,1,2,2,4,3,2,4,4,4,2,2,1,5,3,3,4,2,2,3,3,4,4,4,2,2,1,2,1,1,2,1,2,1,2,1,3,3, ,3,2,3,3,4,2,4,2,2,1,1,2,2,2,3,4,4,2,1,1,3,3,3,2,1,3,4,1,2,2,2,1,1,2,2,3,3,4,3,1,1,2,1,1,1,2,3,3,2,3,3,2,1,1,2,1,2,1,1,3,3,3,3,2,3,3,3,6,2,3,1,2,98,3,3,3,1,8,1,2,1
93,1,1,2,2,4,2,4,2,2,3,3,3,2,2,3,2,2,3,2,3,3,2,2,4,3,4,3,3,1,5,3,3,3,2,4,3,3,4,4,3,2,2,1,2,1,1,2,1,2,1,2,3,3,4,2,3,3,3,3,4,3,4,2,2,1,1,2,2,2,3,4,4,3,2,1,2,3,3,3,1,3,4,1,1,1,1,1,1,2,2,3,3,3,3,1,1,2,1,2,1,2,3,3,2,3,2,3,1,1,2,1,2,1,3,3,4,3,3,2,3,3,2,7,3,3,2,2,98,2,3,4,2,12,1,3,1.03225806451613
94,1,1,1,4,4,3,3,2,2,2,3,3,2,2,4,2,2,3,2,2,3,4,2,4,4,4,3,3,1,5,3,3,3,2,4,3,3,4,4,3,2,2,1,2,1,2,1,1,2,1,2,1,3,5,4,3,2,2,3,4,2,4,2,2,1,2,2,2,2,3,4,4,3,2,1,3,3,3,3,1,3,1,1,2,3,3,1,1,2,3,3,3,4,4,1,1,2,1,1,2,2,2,3,3,3,3,1,1,2,2,1,1,2,3,3,4,3,3,2,3,3,5,7,2,2,2,2,2,2,3,4,4,10,1,3,.888888888888889
