ID,d04,d06,d01,d02,Q1,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q6,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,uni09_05,uni09_06,Q11,Q12,nk03_02,Q13,Q14,Q15,nk07_01,nk07_02,nk07_03,nk07_04,nk07_06,nk07_08,nk08_01,nk08_06,nk08_03,nk08_04,nk08_05,nk08_05_a,nk09_01,nk09_08,nk09_05,nk09_06,nk09_09,nk09_10,nk10,nk11,Q16,Q17,nkp01_01,nkp01_02,nkp01_03,nkp01_04,nkp15_1,nkp15_2,nkp15_3,nkp15_4,nkp16,Q18,nkp17,nkp07_01_01,nkp07_03,nkp07_05_01,nkp07_06,nkp07_08,nkp07_11,nkp07_13,nkd01_11,nkd01_02,nkd01_07,nkd01_12,nkd01_08,nkd01_14,nkd01_09,nkd01_13,Q19_1,Q19_2,Q19_3,Q19_4,nkd02_05,nkd02_06,Q20,Qdf,nkd04_02,nkd04_03,nkd04_04,sk22_01,sk22_02,sk22_03,sk22_04,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,fp08_01,fp08_02,fp08_03,fp08_04,fp09_01,fp11,fp12,fp10,fp13,sk09,sk09_a,sk01,sk28_01,sk28_02,sk28_03,sk28_04,sk29_01,sk29_02,sk29_03,sk29_04,sk29_09,sk29_10,sk29_12,Q27,sk18_09,sk30_01,sk17_03,sk31,sk32_07,sk32_08,sk32_09,sk32_12,d12_raw,d07,d09_raw,d08,d10_08_15,d11,d13,d14,d15,wt
966,13,2,1,20,1,3,4,99,3,2,3,2,2,3,2,3,3,3,2,3,4,2,3,3,5,4,4,4,4,2,2,3,3,2,2,3,3,4,4,3,3,2,1,2,2,2,,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,3,1,3,2,3,2,3,2,2,3,3,3,2,3,3,2,2,3,3,3,3,4,3,3,3,2,3,2,3,2,2,3,3,2,4,4,1,1,2,1,1,4,4,3,3,3,3,4,3,2,2,2,2,1,1,2,2,1,3,3,8,4,4,3,3,2,3,2,2,3,3,2,2,1,,2,2,2,2,3,2,10,1,4,98,1,3,4,2,13,0.8717038560 
967,13,2,1,25,1,2,3,5,2,2,3,2,2,3,3,3,3,3,2,1,3,2,2,4,4,3,4,4,3,2,2,2,2,3,2,3,3,2,3,3,3,2,1,2,2,2,,2,2,2,3,3,2,2,2,3,2,2,2,3,3,2,2,3,2,3,3,2,2,3,3,3,2,3,3,2,3,3,4,3,2,3,4,3,3,3,2,2,2,2,3,2,2,2,3,2,4,3,1,4,1,2,2,3,3,1,3,2,3,3,3,4,4,2,3,2,2,1,1,2,2,1,3,4,7,3,3,4,3,2,3,3,3,2,3,3,2,2,,2,2,2,2,2,2,10,1,4,2,1,4,4,1,13,0.8717038560 
968,13,3,1,26,1,1,2,3,2,1,3,2,2,1,1,2,2,1,1,3,3,2,3,4,2,2,3,3,2,1,2,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,,1,1,3,4,4,4,2,2,3,3,2,2,2,3,4,4,4,4,4,3,2,2,2,2,2,2,4,4,3,3,3,3,3,3,4,4,3,3,2,3,3,3,1,2,3,4,2,3,3,4,3,1,2,4,1,3,3,3,1,3,2,2,3,4,4,4,1,3,1,2,4,3,3,2,3,3,3,8,3,3,3,3,3,2,3,2,2,3,2,3,1,,3,2,2,2,3,3,6,2,4,98,5,4,4,2,13,0.8717038560 
969,13,2,1,29,1,2,3,4,2,2,2,3,3,2,2,3,3,2,2,1,4,2,3,3,3,4,3,4,3,1,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,,3,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,1,4,3,3,3,2,3,3,3,3,3,3,3,3,3,1,4,3,3,1,1,2,3,1,2,2,8,4,3,4,4,3,3,2,3,2,3,3,3,7,1,2,2,2,2,2,2,3,2,3,98,7,5,5,3,13,0.8717038560 
970,13,3,2,20,1,4,4,6,3,3,4,3,3,3,3,3,3,3,3,5,3,3,4,4,4,3,4,4,5,1,5,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,,1,1,3,3,3,4,3,1,1,2,2,2,2,2,2,2,2,2,1,4,2,4,1,1,2,3,4,3,2,2,3,2,3,3,3,4,3,3,3,1,1,1,1,2,3,2,1,2,3,2,3,1,4,1,1,4,3,3,3,3,3,3,2,2,2,2,1,4,2,4,4,1,3,1,1,3,3,6,3,2,2,2,1,2,2,2,2,2,2,3,5,,4,4,3,3,3,3,10,1,4,98,8,4,4,3,13,0.8313944360 
971,13,3,2,24,1,3,3,6,3,2,3,2,1,1,1,2,1,3,1,5,3,2,2,5,5,3,4,5,5,3,2,2,3,3,1,3,3,3,3,3,3,2,1,1,2,1,4,1,1,2,2,2,2,1,1,3,1,2,2,2,2,2,2,2,2,1,2,3,3,2,4,2,3,2,2,3,3,4,4,4,3,4,5,4,4,3,2,4,2,1,2,3,4,2,2,4,5,2,2,4,3,1,4,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,2,2,1,2,2,7,2,2,4,4,2,3,3,2,2,3,2,2,8,1,2,3,3,3,3,3,6,1,4,2,10,4,4,1,13,0.8313944360 
972,13,2,2,26,1,2,3,3,2,2,2,3,3,2,2,3,3,2,3,1,4,2,3,3,3,4,3,3,3,1,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,3,1,2,1,2,2,2,2,2,5,4,3,3,3,3,2,4,3,3,3,3,3,3,3,3,1,2,2,3,2,2,2,2,2,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,3,3,1,1,2,3,1,2,2,8,4,3,4,4,3,3,2,3,2,3,3,3,1,,2,2,2,2,3,2,3,1,3,2,6,3,4,3,13,0.8313944360 
973,6,1,2,62,1,2,3,2,2,2,3,2,1,1,1,2,3,3,3,5,4,3,3,4,4,3,3,3,3,1,2,3,3,3,3,4,3,3,3,2,1,2,2,2,2,2,,1,1,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,2,2,3,3,2,3,2,3,3,3,3,3,3,4,4,4,4,3,2,4,4,2,2,2,2,2,2,4,3,2,1,3,1,1,2,2,2,1,3,2,2,1,3,3,3,1,2,2,2,4,3,3,2,3,3,2,7,4,4,3,3,2,2,2,2,2,2,2,3,1,,3,2,2,2,3,2,4,2,1,1,5,4,4,2,12,0.7337607720 
974,6,1,2,64,3,2,3,3,2,2,3,1,2,3,3,2,2,2,2,3,5,1,2,4,1,2,2,2,2,1,5,3,2,3,2,2,2,2,3,4,2,2,2,2,2,2,,1,1,3,1,2,3,2,1,2,1,2,1,1,4,3,3,3,2,4,3,2,1,2,4,1,4,2,2,3,4,4,4,3,3,3,3,4,4,2,2,2,1,3,4,3,3,2,4,1,2,2,1,3,1,1,3,3,1,3,3,3,3,4,4,4,4,1,2,2,2,2,3,4,1,3,3,3,9,2,2,2,4,2,3,3,2,1,3,1,4,1,,2,1,2,3,4,2,9,2,2,98,6,4,5,4,6,0.7337607720 
975,6,1,2,68,1,2,3,3,3,2,4,2,2,1,2,2,1,2,2,3,3,2,2,5,5,3,4,4,5,1,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,,1,1,2,2,4,3,3,1,2,2,2,2,2,3,3,3,4,4,2,3,2,1,1,4,3,2,4,2,3,4,4,4,2,3,4,4,3,3,2,1,3,3,1,2,2,4,2,2,3,4,2,4,4,1,1,1,1,1,1,1,2,2,4,4,4,4,2,2,2,2,4,3,3,2,3,3,3,6,2,2,3,3,1,3,3,2,2,3,3,3,1,,3,3,3,3,3,3,9,2,3,98,6,4,4,3,6,0.7337607720 
976,10,2,1,26,1,4,5,6,3,2,4,4,2,2,1,4,1,3,3,1,2,2,3,5,5,2,4,5,5,1,5,4,4,4,1,2,2,3,3,3,3,1,2,2,2,2,,1,1,1,1,2,2,1,1,4,2,4,2,4,2,4,3,2,2,2,4,2,2,3,3,3,2,1,5,5,5,4,4,1,3,2,4,1,1,1,1,1,1,2,3,4,3,2,2,3,2,3,1,3,2,1,1,1,2,1,1,3,3,3,3,3,3,1,4,1,2,2,1,3,2,3,2,2,9,4,4,2,3,2,4,3,4,2,4,3,4,2,,4,2,2,2,2,2,6,1,4,1,12,2,3,1,8,0.7973829160 
977,10,2,1,27,1,3,3,5,3,2,4,1,2,2,1,3,2,3,2,5,3,3,4,5,4,4,5,5,5,1,2,3,4,4,1,2,2,2,2,2,4,2,1,2,2,2,,1,1,1,1,1,1,1,1,4,1,3,3,2,2,4,3,2,2,2,2,2,3,3,3,2,1,2,4,4,4,4,2,2,3,2,4,3,3,3,3,3,2,1,2,3,3,3,3,3,2,1,2,4,2,1,1,3,1,1,3,2,3,1,3,3,2,1,1,1,1,4,1,4,2,1,2,2,8,3,3,3,4,2,3,2,2,1,3,2,3,7,7,3,2,2,2,3,3,6,1,4,98,7,3,3,2,3,0.7973829160 
978,6,1,2,70,3,1,3,4,2,1,4,2,1,1,2,2,1,2,1,1,3,2,2,5,5,3,4,4,5,1,2,3,3,3,2,3,3,3,3,2,2,2,2,1,2,2,,1,1,2,2,4,4,3,2,2,2,2,2,2,3,3,3,2,3,4,3,2,1,1,4,3,2,4,2,3,4,4,4,3,3,3,4,4,4,3,2,2,2,2,2,3,4,2,2,3,4,3,1,4,1,1,3,3,1,1,1,2,2,3,3,3,3,2,2,2,2,4,3,3,2,1,3,3,7,3,3,3,3,2,3,3,2,2,3,3,3,7,2,3,3,3,3,3,3,3,2,3,98,9,3,4,2,6,0.7337607720 
979,10,2,1,23,3,4,5,6,3,3,4,3,1,1,1,2,2,2,3,2,4,3,3,5,5,2,5,5,5,1,5,4,4,4,2,3,1,4,3,4,4,2,1,2,2,1,4,1,1,2,1,3,3,2,1,5,1,2,2,3,3,4,4,1,1,4,3,2,3,3,1,3,1,5,3,4,5,5,3,3,3,3,3,3,3,2,2,2,2,1,2,2,4,3,2,3,3,1,2,3,3,1,2,1,1,1,1,3,3,3,3,3,3,3,3,2,2,4,3,3,2,1,1,2,10,2,3,3,3,1,4,3,3,3,3,3,4,7,7,3,1,1,1,2,2,10,1,4,98,11,4,4,1,10,0.7973829160 
980,10,2,1,22,1,4,4,6,3,1,4,1,1,1,1,2,2,2,3,3,1,2,3,4,4,3,5,5,5,1,5,3,3,2,2,2,1,3,1,1,4,2,1,2,2,2,,1,1,2,2,3,3,2,1,3,1,3,3,3,3,3,3,3,4,2,4,2,3,2,2,4,1,1,4,3,5,5,3,3,4,3,3,3,3,3,3,2,2,1,3,3,2,2,3,2,3,2,1,3,2,1,2,4,3,1,4,2,3,3,3,3,3,1,3,2,3,1,1,3,1,1,2,3,6,3,2,2,3,2,2,2,1,1,4,1,3,2,,4,3,3,3,3,4,10,1,4,98,12,3,3,1,10,0.7973829160 
981,10,3,1,19,1,2,3,3,2,1,3,2,2,1,1,3,3,3,3,5,4,2,3,4,4,2,3,3,3,2,5,4,3,3,1,2,2,3,3,4,2,2,2,2,2,2,,1,1,2,2,3,2,3,1,2,1,4,1,2,4,3,1,4,4,1,3,3,2,2,5,2,2,5,5,4,4,5,4,5,5,5,5,5,5,5,2,5,3,2,3,3,3,2,3,3,3,3,3,4,1,1,3,4,3,3,3,3,3,2,3,4,4,3,3,3,3,1,3,4,1,3,2,1,9,3,3,4,3,1,1,3,3,1,4,3,4,7,7,4,3,3,3,3,3,10,1,3,98,9,3,4,3,10,0.7973829160 
982,10,3,2,29,1,2,3,2,2,2,3,1,2,1,1,2,2,2,2,1,4,2,2,3,3,3,3,3,3,2,2,3,2,3,3,3,2,2,3,2,1,2,2,2,2,2,,1,1,2,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,4,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,4,3,1,4,4,1,2,3,3,1,4,2,2,1,2,3,3,1,1,1,1,4,3,3,2,3,3,2,8,2,3,3,3,2,2,3,1,2,2,2,3,7,7,2,2,2,2,3,2,6,1,4,1,11,3,4,2,1,0.7628468130 
983,10,2,2,24,1,3,3,5,1,1,4,3,1,1,1,3,1,1,1,5,1,2,3,5,4,2,5,5,5,1,5,4,4,3,1,4,3,2,1,4,1,2,1,2,2,2,,1,1,1,1,1,1,1,1,5,1,4,4,4,4,4,4,4,4,2,4,2,5,5,1,3,1,1,5,5,5,5,3,5,5,5,5,3,3,3,3,3,3,2,4,4,4,3,5,1,1,1,1,4,4,1,4,4,1,1,3,2,3,4,4,4,4,1,4,4,4,2,1,4,1,1,3,4,8,2,2,3,2,1,3,4,3,1,4,3,3,7,7,4,3,3,3,3,3,6,1,4,2,10,3,4,1,10,0.7628468130 
984,10,2,2,21,1,3,3,5,3,3,3,2,2,2,2,3,2,3,3,2,3,3,3,3,3,2,3,4,4,1,2,2,3,3,2,4,3,4,4,4,3,2,2,2,2,2,,2,3,3,3,3,3,2,2,3,2,2,2,2,2,3,2,2,2,4,2,2,3,3,3,3,3,3,3,3,4,4,3,3,4,4,4,3,3,3,3,3,3,2,2,3,3,2,3,3,4,3,1,3,4,2,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,1,3,3,2,3,3,2,5,3,3,4,3,2,2,2,2,2,2,2,3,8,8,2,2,3,3,3,3,10,1,4,98,9,4,4,1,10,0.7628468130 
985,10,2,2,28,1,2,3,3,2,1,3,1,1,1,2,3,1,1,1,1,5,2,3,5,5,5,5,5,5,1,2,3,2,1,2,3,2,2,3,4,3,2,1,1,2,2,,1,1,3,1,1,1,2,2,2,1,3,1,2,3,3,1,3,3,4,3,1,4,1,3,1,2,5,2,3,3,2,3,2,3,2,4,4,4,2,2,2,4,2,3,2,4,4,2,4,2,1,1,4,1,1,2,1,1,3,3,3,3,4,4,4,4,2,2,2,2,2,3,3,2,3,4,3,7,2,2,4,3,2,3,3,2,3,1,2,2,7,7,2,3,2,2,3,2,6,1,4,98,12,3,4,1,8,0.7628468130 
986,6,1,1,21,1,2,2,5,2,1,3,1,1,1,1,2,1,1,1,1,1,3,3,4,4,5,4,4,5,1,2,3,3,3,1,3,2,3,4,4,3,2,1,2,2,1,4,1,1,3,2,3,2,1,2,3,1,2,2,2,2,2,2,2,2,4,3,2,3,2,2,3,2,3,3,3,4,3,2,1,3,1,4,3,2,1,1,1,2,2,1,2,2,2,2,4,5,3,2,3,4,1,1,2,2,1,3,2,2,2,2,3,3,2,2,2,2,1,3,3,2,1,3,4,9,4,4,4,2,3,2,3,2,1,3,2,3,8,8,3,2,3,3,2,2,10,1,4,98,3,4,4,3,6,0.8133281040 
987,6,1,1,26,1,4,4,6,2,2,3,3,2,3,3,3,2,3,3,3,4,2,3,4,4,3,4,4,4,1,1,3,3,3,3,3,2,3,4,3,3,2,2,2,2,2,,1,1,2,2,2,1,2,1,2,2,2,2,3,3,2,2,2,2,4,3,3,2,2,1,1,2,2,2,3,3,3,4,3,4,4,4,4,4,3,3,3,2,2,3,2,3,2,3,2,3,2,1,4,1,3,4,4,1,1,3,2,1,3,3,3,3,3,3,3,3,1,1,3,1,1,3,3,8,3,3,4,2,4,3,3,2,1,2,1,3,1,,2,2,2,2,4,2,6,1,3,98,12,3,3,2,6,0.8133281040 
988,6,1,1,27,2,2,3,4,2,2,4,2,2,1,1,4,2,2,2,5,3,1,2,3,4,2,4,4,4,1,5,4,4,3,1,3,3,3,3,3,3,2,1,2,2,2,,1,1,2,2,3,2,2,3,3,1,3,2,2,3,3,3,2,2,2,3,2,3,3,2,3,2,3,4,2,2,3,3,1,2,2,3,5,5,5,5,5,3,2,2,2,3,3,1,4,4,2,1,3,3,1,1,1,1,1,3,2,2,2,3,3,3,1,2,2,2,2,1,3,2,1,3,3,7,3,3,2,3,2,2,2,2,2,4,3,3,7,2,3,3,3,3,3,3,3,1,4,98,11,3,4,2,6,0.8133281040 
989,6,1,1,28,1,4,4,6,3,3,3,2,2,1,2,2,2,2,2,5,3,1,2,4,5,2,4,5,5,1,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,,1,1,2,1,1,1,3,2,2,1,2,2,2,2,2,2,2,2,1,3,3,2,2,2,1,2,2,3,2,2,3,3,2,2,2,3,4,4,3,3,4,1,2,3,2,3,2,3,1,1,2,1,4,1,1,4,3,3,1,3,2,1,3,4,4,3,2,4,4,4,1,1,4,1,3,3,3,7,4,3,4,2,4,2,3,2,1,2,1,2,2,,3,2,2,2,4,2,4,1,4,98,12,3,3,1,6,0.8133281040 
990,6,1,1,28,1,2,3,6,3,2,3,3,3,3,3,3,3,3,3,5,4,2,2,4,5,3,4,4,4,2,2,4,4,4,2,4,4,4,3,3,3,2,1,2,2,2,,1,1,2,2,4,4,3,1,2,1,3,3,3,4,3,3,3,4,2,3,1,5,1,4,1,2,3,3,3,4,4,4,3,4,4,4,4,4,2,2,3,3,2,2,3,4,2,3,3,4,3,3,3,3,1,1,1,1,1,3,2,3,3,3,3,3,2,3,3,3,1,3,3,2,3,2,3,7,3,3,3,3,3,1,2,3,2,2,2,3,1,,2,2,3,3,3,2,3,1,3,98,10,3,4,3,6,0.8133281040 
991,6,1,1,34,3,5,4,5,3,3,4,2,2,1,1,3,1,2,2,1,4,3,3,4,5,4,5,5,5,3,4,3,4,4,3,4,4,4,3,3,3,2,1,1,2,2,,1,1,2,2,4,4,3,1,1,1,3,3,3,3,3,3,3,3,1,3,2,4,4,3,1,2,3,3,3,3,3,3,2,2,3,3,4,4,3,3,3,3,2,2,3,4,2,2,3,4,3,1,2,4,1,3,3,1,1,3,2,3,3,4,4,3,1,2,1,2,4,3,3,1,1,3,3,6,2,2,3,3,3,4,2,3,2,4,3,3,7,7,3,3,2,2,3,2,8,1,4,98,12,3,3,2,6,0.7617288790 
992,6,1,1,35,1,3,3,4,2,2,2,2,2,1,1,3,3,3,3,1,4,3,3,4,4,3,3,3,3,1,2,3,3,3,3,4,3,3,3,2,2,2,1,1,2,2,,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,2,3,3,1,3,3,2,4,3,2,2,3,3,2,2,3,4,4,4,3,2,4,4,2,2,2,2,2,2,4,2,2,1,4,2,1,2,3,3,1,3,2,3,1,2,2,2,1,2,2,2,4,3,3,2,3,3,3,7,4,4,3,3,2,2,2,2,2,2,2,3,1,,2,2,2,2,2,2,6,1,4,98,6,4,4,3,6,0.7617288790 
993,6,1,1,36,1,4,5,6,3,2,3,2,3,1,1,3,1,3,3,3,3,4,4,4,5,5,5,5,5,1,5,4,3,3,1,4,4,4,4,3,3,2,1,2,2,2,,1,1,1,1,3,3,1,1,3,1,4,3,3,4,4,3,4,4,2,3,2,3,3,2,2,2,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,3,3,3,2,3,2,4,1,1,3,2,1,3,3,2,1,1,2,2,3,3,4,3,1,3,3,3,2,1,3,2,1,3,2,9,2,2,3,4,2,3,2,1,1,3,2,3,7,7,3,3,3,3,3,3,3,1,4,98,11,3,4,3,6,0.7617288790 
994,6,1,1,37,1,2,3,3,2,2,3,2,2,2,3,2,2,2,2,5,1,2,2,4,5,4,4,4,4,1,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,,1,1,2,3,3,2,3,2,2,1,2,2,2,2,2,2,2,2,1,2,3,1,1,3,1,2,2,3,3,3,3,4,2,2,5,3,4,4,4,3,3,2,2,2,3,3,3,4,1,1,1,1,4,4,3,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,1,1,3,2,1,4,4,8,2,2,3,3,4,2,3,2,1,2,2,2,1,,2,2,2,2,4,2,2,2,4,98,10,3,4,3,6,0.7617288790 
995,6,1,1,41,3,4,4,5,3,3,4,2,2,1,2,2,1,1,1,1,1,3,3,5,5,4,5,5,5,3,2,4,4,3,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,2,1,4,4,2,1,2,1,3,2,2,3,3,3,3,3,4,3,2,1,1,4,3,1,1,2,3,3,3,3,2,3,3,4,3,3,2,2,3,3,1,2,2,4,2,2,2,4,1,4,4,1,1,1,1,1,1,3,2,3,3,3,3,3,2,2,2,2,4,3,3,2,1,3,3,7,2,2,2,4,2,2,3,2,3,3,3,3,7,7,3,2,3,3,3,3,2,2,4,98,10,3,4,2,6,0.8623919110 
996,6,1,1,42,3,2,3,3,2,2,3,1,2,3,3,2,2,2,2,3,5,1,2,4,1,2,2,2,2,1,5,3,2,3,2,2,2,2,3,4,2,2,2,2,2,2,,1,1,3,1,2,3,2,1,2,1,2,1,1,4,3,3,3,2,4,3,2,1,2,4,1,4,2,2,3,4,4,4,3,3,3,3,4,4,2,2,2,1,3,4,3,3,2,4,1,2,2,1,3,1,1,3,3,1,3,3,3,3,4,4,4,4,1,2,2,2,2,3,4,1,3,3,3,9,2,2,2,4,2,3,3,2,1,3,1,4,1,,2,1,2,3,4,2,2,2,4,98,11,3,3,3,9,0.8623919110 
997,6,1,1,46,1,2,4,6,2,2,2,3,2,2,2,2,2,2,2,5,1,2,2,5,4,2,4,5,4,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,,1,1,2,1,1,1,3,1,2,1,2,3,2,3,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,3,3,2,2,2,3,4,4,4,3,4,1,2,3,2,3,2,3,2,3,2,1,2,1,3,4,4,3,3,3,3,1,3,4,4,4,4,4,4,4,1,3,4,2,3,3,3,7,2,3,3,3,3,3,3,2,1,2,1,2,7,7,3,2,3,3,4,2,2,2,3,1,10,3,4,2,6,0.8623919110 
998,6,1,1,47,4,2,3,4,3,2,3,2,2,1,1,3,3,3,3,1,4,2,2,5,5,2,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,,1,1,2,3,3,3,2,2,2,2,3,3,3,3,3,3,4,3,3,2,2,1,1,3,3,2,5,3,3,5,5,5,4,4,4,5,4,3,3,3,4,4,2,2,3,3,2,2,3,3,2,4,4,1,1,2,3,2,3,3,3,3,2,3,3,3,2,2,2,2,4,3,3,2,3,3,3,7,4,3,3,3,2,2,2,2,2,2,2,2,1,,2,2,2,2,3,2,3,2,3,98,5,4,4,2,11,0.8623919110 
999,6,1,1,52,1,3,3,6,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,5,5,2,3,4,4,1,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,3,1,2,1,1,2,2,2,2,2,2,2,4,2,2,2,2,2,1,1,2,2,4,4,4,5,3,3,5,4,4,4,3,2,2,1,2,3,3,3,3,2,2,2,2,1,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,2,1,3,1,1,3,3,8,3,3,3,3,4,2,3,2,2,2,2,3,1,,2,2,3,3,1,2,6,2,4,98,12,3,3,3,6,0.7071097680 
1000,6,1,1,53,1,4,4,6,3,2,4,3,2,1,2,2,1,2,2,3,3,2,3,5,5,3,5,5,5,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,,1,1,1,1,4,3,2,1,4,1,2,2,2,2,3,3,3,4,4,3,2,1,1,4,4,1,3,2,3,4,4,4,3,3,4,4,4,4,2,2,4,2,2,2,3,4,2,3,3,3,2,1,2,1,1,1,1,1,1,3,2,3,3,3,3,3,1,2,1,2,4,3,3,2,1,3,3,6,2,2,3,3,1,4,3,2,2,3,3,4,2,,4,3,3,3,3,3,4,2,3,98,10,3,4,2,6,0.7071097680 
1001,6,1,1,55,1,3,3,5,3,2,3,2,2,1,1,3,3,3,3,5,4,2,3,4,4,2,3,3,3,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,,1,1,2,3,3,3,2,2,2,2,3,2,2,3,4,2,3,3,3,2,2,1,1,3,3,2,5,3,3,5,5,5,4,4,5,5,5,4,3,3,4,4,2,2,3,3,2,3,2,3,2,1,4,1,1,2,3,3,1,3,2,2,2,3,3,3,1,1,1,1,4,3,3,2,3,2,2,8,4,4,3,3,2,2,3,2,2,2,2,3,7,7,2,2,3,3,3,3,4,3,4,2,6,4,5,3,11,0.7071097680 
1002,6,1,1,56,1,4,4,6,2,2,3,3,3,3,2,3,2,3,3,1,4,2,2,4,4,3,4,4,4,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,,1,1,1,1,1,1,2,3,2,2,2,2,3,2,2,2,2,2,4,3,3,1,1,2,1,2,2,2,3,3,3,4,3,3,3,4,4,4,3,3,3,2,2,3,2,2,2,4,2,2,2,1,2,2,1,4,4,4,1,3,2,1,3,4,4,4,2,4,4,4,1,3,3,2,3,4,3,7,3,4,3,3,4,3,3,2,2,2,1,3,1,,2,2,2,2,3,2,2,2,4,99,11,3,3,2,6,0.7071097680 
1003,6,1,1,57,1,1,3,4,2,2,3,2,1,1,1,2,1,2,2,3,3,2,2,4,5,3,4,4,4,1,2,3,3,3,3,3,3,3,3,2,2,2,1,1,2,2,,1,1,2,2,4,4,2,1,2,2,2,2,2,3,2,2,3,3,2,3,1,2,1,4,4,1,4,2,3,4,4,4,3,3,4,4,4,4,3,3,3,3,1,2,2,3,2,3,3,4,3,4,4,1,1,1,1,1,1,3,2,3,3,3,3,3,1,2,1,2,4,2,3,2,2,3,3,7,3,3,3,4,2,3,3,2,2,3,3,4,2,,3,2,2,2,3,2,2,2,3,98,12,3,3,2,11,0.7071097680 
1004,6,1,1,62,3,2,3,4,2,2,3,2,2,3,3,2,2,2,2,3,5,1,2,4,1,2,2,2,2,1,5,3,2,3,2,2,2,2,3,4,2,2,2,2,2,2,,1,1,3,2,2,2,2,1,2,1,2,1,1,4,3,3,3,2,4,3,2,1,2,4,1,4,2,2,3,4,4,4,3,3,3,3,4,4,2,2,2,1,3,4,3,3,2,4,1,2,2,1,3,1,1,3,3,1,3,3,3,3,4,4,4,4,1,2,2,2,2,3,4,1,3,3,3,9,2,2,2,4,2,3,3,2,1,3,1,4,1,,2,1,2,3,4,2,2,2,4,99,11,3,4,5,6,0.8536839190 
1005,6,1,1,64,1,1,3,5,3,3,4,2,2,1,1,2,1,3,2,1,4,3,3,5,5,4,5,5,5,3,2,3,4,4,3,3,3,3,3,3,3,2,2,2,2,2,,1,1,2,2,3,3,2,1,2,1,3,3,3,4,3,3,3,4,2,3,2,1,1,4,3,2,4,3,3,3,3,3,2,3,3,4,4,4,3,2,2,2,2,2,2,4,2,2,3,4,2,1,4,1,1,3,3,1,1,1,2,3,3,3,3,3,1,2,1,2,4,1,3,2,1,3,3,7,2,2,2,4,1,3,3,2,2,3,3,3,7,7,2,2,3,3,3,3,2,2,3,1,8,4,4,3,11,0.8536839190 
1006,6,1,1,68,1,3,4,6,2,2,3,2,2,3,2,2,2,2,2,1,3,3,3,4,4,3,4,4,4,1,1,3,3,3,3,3,2,2,3,2,2,2,2,2,2,2,,1,1,1,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,4,3,3,2,1,2,1,2,2,2,3,3,3,4,3,3,5,4,4,4,4,3,4,2,2,3,2,3,2,4,2,2,2,1,3,2,1,4,4,3,1,3,2,1,4,4,4,4,4,4,4,4,1,3,3,2,1,3,3,7,3,3,3,3,4,3,3,2,1,2,1,3,2,,3,3,3,2,3,3,2,2,4,98,10,3,3,2,6,0.8536839190 
