Q25_3,2008,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,-16.53,283.74,-10.32,-26.03,-28.68,-2.06,12.63,16.82,-87.2,31.25,-47.62,36.36,-20.0
2,13.06,-92.58,44.32,-10.18,142.86,20.0,-26.47,-20.0,928.33,-2.76,16.33,-7.59,9.61
3,-7.5,37.17,3.76,1.09,0.33,-4.54,3.82,-1.23,-43.16,-1.59,-14.75,10.9,-12.39
4,13.37,-29.82,-21.17,48.96,-11.72,23.89,-12.86,6.56,-50.77,29.69,-18.07,5.88,-2.78
9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
