Q24_1,2007,2008,2009,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,0.5308333333333334,0.7023907666941468,0.7364921030756443,0.7641666666666667,0.7502081598667777,0.7991666666666667,0.8058333333333333,0.7783333333333333,0.8,0.7941666666666667,0.8041666666666667,0.8233333333333334,0.7958333333333333,0.8158333333333333,0.8608333333333333
2,0.21916666666666668,0.1302555647155812,0.1371571072319202,0.14583333333333334,0.14154870940882597,0.1175,0.1175,0.14333333333333334,0.1275,0.1075,0.10333333333333333,0.1,0.09166666666666666,0.10666666666666667,0.09416666666666666
3,0.21916666666666668,0.14756801319043694,0.1172069825436409,0.08166666666666667,0.0974188176519567,0.0775,0.07166666666666667,0.07333333333333333,0.06916666666666667,0.09166666666666666,0.0875,0.06916666666666667,0.1075,0.0675,0.04
4,0.029166666666666667,0.01978565539983512,0.00914380714879468,0.008333333333333333,0.010824313072439634,0.005833333333333334,0.005,0.005,0.0033333333333333335,0.005833333333333334,0.005,0.0075,0.005,0.01,0.005
9,0.0016666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0
