Q24_3,2008,2009,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1.0,22.91,-10.76,-32.11,-3.57,-14.39,-4.93,8.89,29.25,8.42,-15.53,-1.72,33.92,-22.71,-24.86
2.0,-17.8,10.22,21.29,-19.87,1.51,-33.6,28.48,15.8,-4.89,-26.77,5.26,-11.67,-14.78,26.94
3.0,6.13,1.59,-16.0,23.71,2.01,22.17,-5.98,-16.84,9.63,31.98,-3.75,-8.51,19.96,-4.85
4.0,57.27,-30.07,88.84,59.13,6.29,57.66,-34.26,-19.72,-28.07,19.51,7.14,30.48,-2.92,0.0
9.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
