Q25_1,2008,2009,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,13.43,13.44,14.72,-2.98,3.76,-3.33,-1.83,2.69,-9.22,-1.63,8.92,-10.06,7.93,0.0
2,5.11,-52.55,0.25,137.3,0.08,0.0,194.74,-44.64,29.03,-30.0,17.86,-60.61,100.0,-46.15
3,-17.74,-13.83,-28.69,4.62,-13.08,14.74,-7.99,1.89,21.48,11.59,-21.04,34.6,-16.2,1.53
4,46.8,-47.39,-16.46,14.9,21.84,-25.0,9.52,-13.04,70.0,-38.24,4.76,31.82,-37.93,33.33
99,,,,,,,,,,,,0.0,0.0,0.0
